origin,destination,count,iata,name,city,state,country,latitude,longitude,origin_sum,state_group,ori_state_flights,city_unique,city_lat,city_long
FSD,GRB,1,K54,Teller,Teller,AK,USA,65.24089806,-166.3360067,0,,,Linton,46.21830472,-100.2450028
FSD,MSN,1,K57,Gould Peterson Municipal,Tarkio,MO,USA,40.44583139,-95.36275806,0,,,Mott,46.359725,-102.3229389
FSD,MSP,1927,K59,Amelia Earhart,Atchison,KS,USA,39.57052472,-95.18033139,0,,,Washburn,47.35305,-101.0273681
FSD,ORD,1770,K61,Moritz Memorial,Beloit,KS,USA,39.47115222,-98.12878389,0,,,Durhamville,43.13472111,-75.64890417
FSD,PIA,1,K62,Falmouth Pendleton County,Falmouth,KY,USA,38.70423611,-84.39160417,0,,,Norton,39.84914444,-99.89320583
FSD,SDF,1,K67,Oswego Municipal,Oswego,KS,USA,37.15978667,-95.04246222,0,,,Nulato,64.72981944,-158.0731889
FSD,SLC,8,K68,Garnett Municipal,Garnett,KS,USA,38.27918833,-95.21691833,0,,,Nevada,37.85206528,-94.30486472
FSM,ATL,633,K78,Abilene Municipal,Abilene.,KS,USA,38.90405583,-97.23585389,0,,,Beckwourth,39.82073556,-120.3543767
FSM,DFW,1826,K81,Miami County,Paola,KS,USA,38.53751389,-94.92524194,0,,,Colusa,39.17903,-121.9933611
FSM,MEM,478,K82,Smith Center Municipal,Smith Center,KS,USA,39.76112278,-98.79343639,0,,,Covelo,39.79015444,-123.2664025
FWA,ATL,1029,K83,Sabetha Municipal,Sabetha,KS,USA,39.90416667,-95.7794325,0,,,Stilwell,35.75703083,-94.64994417
FWA,DFW,713,K88,Allen County,Iola,KS,USA,37.87008333,-95.38638889,0,,,Turlock,37.48743556,-120.6968669
FWA,DTW,1202,K89,Macon-Fower Memorial,Macon,MO,USA,39.72870694,-92.464455,0,,,Garberville,40.08597806,-123.8136397
FWA,MSP,241,K96,Tuscola,Tuscola,IL,USA,39.78086528,-88.30616,0,,,Grass Valley,39.22402778,-121.0030833
FWA,ORD,2958,KAE,Kake SPB,Kake,AK,USA,56.97299639,-133.9456147,0,,,Hoopa,41.04290778,-123.6683894
FWA,TVC,1,KAL,Kaltag,Kaltag,AK,USA,64.32571917,-158.7441475,0,,,Lee Vining,37.95825861,-119.1065375
GCC,DEN,695,KCC,Coffman Cove SPB,Coffman Cove,AK,USA,56.00324444,-132.8419689,0,,,Lone Pine,36.58826667,-118.0520314
GCC,RKS,59,KCL,Chignik Lagoon,Chignik Flats,AK,USA,56.31116306,-158.5359264,0,,,Willits,39.45129778,-123.3722844
GCC,SLC,292,KEB,English Bay,English Bay,AK,USA,59.35214833,-151.9251558,0,,,Healdsburg,38.65352083,-122.8994397
GEG,BLI,1,KEK,Ekwok,Ekwok,AK,USA,59.35399444,-157.4744092,0,,,Reedley,36.66633917,-119.4498483
GEG,BOI,1016,KFP,False Pass,False Pass,AK,USA,54.84744583,-163.4103222,0,,,Orland,39.72124194,-122.1466508
GEG,DEN,1436,KGX,Grayling,Grayling,AK,USA,62.89456056,-160.0649042,0,,,Woodland,38.67387639,-121.8720772
GEG,LAS,753,KIB,Ivanof Bay SPB,Ivanof Bay,AK,USA,55.89753333,-159.4886689,0,,,Woodlake,36.39883833,-119.1073289
GEG,LAX,431,KIC,Mesa Del Rey,King City,CA,USA,36.22802139,-121.1218614,0,,,Yerington,39.00408444,-119.1579303
GEG,LGB,1,KKA,Koyuk,Koyuk,AK,USA,64.93404056,-161.158145,0,,,Hooker,36.85708306,-101.2270903
GEG,MSP,826,KKB,Kitoi Bay SPB,Kitoi Bay,AK,USA,58.19094611,-152.3704875,0,,,Weed,41.47487,-122.4530739
GEG,OAK,719,KLG,Kalskag,Kalskag,AK,USA,61.53627389,-160.3413306,0,,,Prague,35.48201417,-96.71862944
GEG,ONT,440,KLL,Levelock,Levelock,AK,USA,59.11816472,-156.8652169,0,,,Little River,39.26203778,-123.7537347
GEG,ORD,328,KLS,Kelso-Longview,Kelso,WA,USA,46.118,-122.8983889,0,,,Yuba City,39.12655889,-121.6091328
GEG,PDX,1314,KNB,Kanab Muni,Kanab,UT,USA,37.01110583,-112.5311936,0,,,Weaverville,40.7457,-122.92197
GEG,PHX,777,KNW,Stuyahok,New Stuyahok,AK,USA,59.44955333,-157.3271908,0,,,Cedarville,41.55267139,-120.1663339
GEG,RDM,1,KOA,Kona International At Keahole,Kailua/Kona,HI,USA,19.73876583,-156.0456314,12710,,,Cloverdale,38.7743525,-122.9922217
GEG,RNO,213,KPB,Point Baker SPB,Point Baker,AK,USA,56.35185972,-133.6225864,0,,,Cameron Park,38.68407028,-120.9871642
GEG,SAN,454,KPH,Pauloff Harbor SPB,Pauloff Harbor,AK,USA,54.45912028,-162.6936406,0,,,Okeene,36.11253667,-98.3086825
GEG,SEA,4372,KQA,Akutan SPB,Akutan,AK,USA,54.13246694,-165.7853111,0,,,Mariposa,37.51077,-120.0418439
GEG,SLC,1951,KSM,St. Mary's,St. Mary's,AK,USA,62.06048639,-163.3021108,0,,,Petaluma,38.2578325,-122.6055406
GEG,SMF,375,KTB,Thorne Bay,Thorne Bay,AK,USA,55.68796194,-132.5366758,0,,,Tulelake,41.88738,-121.3594331
GEG,TUS,152,KTN,Ketchikan International,Ketchikan,AK,USA,55.35556861,-131.71374,2380,,,Redding,40.57487278,-122.4080642
GFK,MSP,1371,KTS,Brevig Mission,Brevig Mission,AK,USA,65.33136111,-166.4631667,0,,,Trinity Center,40.98320111,-122.6941889
GGG,DFW,978,KVC,King Cove,King Cove,AK,USA,55.1163475,-162.2662272,0,,,Rio Vista,38.1935,-121.7023889
GJT,ASE,2,KVL,Kivalina,Kivalina,AK,USA,67.73125333,-164.5518019,0,,,Fall River Mills,41.01877417,-121.4333136
GJT,DEN,2463,KWT,Kwethluk,Kwethluk,AK,USA,60.80425194,-161.44535,0,,,Marina,36.68190278,-121.7624492
GJT,DFW,599,KXA,Kasaan SPB,Kasaan,AK,USA,55.53741389,-132.3975144,0,,,Okeechobee,27.26282306,-80.84978306
GJT,HDN,1,KYK,Karluk,Karluk,AK,USA,57.56706389,-154.4503714,0,,,Kobuk,66.90917056,-156.8610575
GJT,LAX,4,KYU,Koyukuk,Koyukuk,AK,USA,64.87714278,-157.7158358,0,,,Ocala,29.17261111,-82.22416667
GJT,ORD,6,L04,Holtville,Holtville,CA,USA,32.84032361,-115.2674806,0,,,Nacogdoches,31.57802778,-94.70954167
GJT,PHX,1037,L05,Kern Valley,Kernville,CA,USA,35.72828472,-118.4198069,0,,,Oconto,44.8735825,-87.9090525
GJT,SLC,1040,L06,Furnace Creek,Death Valley National Park,CA,USA,36.46383694,-116.8814425,0,,,Odessa,31.92056722,-102.3870892
GNV,ATL,2064,L08,Borrego Valley,Borrego Springs,CA,USA,33.25902778,-116.3209722,0,,,Ord,41.62425,-98.95236111
GPT,ATL,3441,L12,Redlands Municipal,Redlands,CA,USA,34.08526167,-117.1463789,0,,,Coldwater,41.93344861,-85.052585
GPT,DFW,1157,L15,Henderson,Las Vegas,NV,USA,35.97636444,-115.1327708,0,,,Oakley,39.10994444,-100.8164444
GPT,FLL,366,L17,Taft-Kern County,Taft,CA,USA,35.14107806,-119.4412294,0,,,Ogallala,41.11961111,-101.7689444
GPT,IAH,1908,L18,Fallbrook Community Airpark,Fallbrook,CA,USA,33.35419806,-117.2508686,0,,,Orangeburg,33.46094444,-80.85891667
GPT,MEM,1088,L19,Wasco-Kern County,Wasco,CA,USA,35.61967889,-119.3537242,0,,,Ogden,41.19594417,-112.012175
GPT,ORD,215,L26,Hesperia,Hesperia,CA,USA,34.37722333,-117.3158783,0,,,Kahului,20.89864972,-156.4304578
GPT,TPA,366,L31,Greater St. Tammany Parish,Covington,LA,USA,30.44505417,-89.98887889,0,,,Ontonagon,46.84547028,-89.36708806
GRB,ATL,93,L35,Big Bear City,Big Bear,CA,USA,34.26361944,-116.854475,0,,,Ogdensburg,44.68185361,-75.46549917
GRB,CVG,447,L38,Louisiana Regional,Gonzales,LA,USA,30.17135306,-90.94039583,0,,,Napoleon,41.37427778,-84.06791667
GRB,DEN,1,L39,Leesville,Leesville,LA,USA,31.16819444,-93.34245833,0,,,Norwalk,41.24476583,-82.55122722
GRB,DSM,1,L42,Allen Parish,Oakdale,LA,USA,30.75016667,-92.68847222,0,,,Put In Bay,41.63674333,-82.82833333
GRB,DTW,1224,L45,Bakersfield Municipal,Bakersfield,CA,USA,35.32483333,-118.9958333,0,,,Norwich,42.56655417,-75.52411167
GRB,GTF,1,L49,South Lafourche,Galliano,LA,USA,29.44482222,-90.26111667,0,,,Oberlin,39.83378278,-100.5394236
GRB,MKE,774,L52,Oceano County,Oceano,CA,USA,35.10136472,-120.6221153,0,,,Oceanside,33.21797639,-117.3515075
GRB,MQT,323,L67,Rialto Municipal,Rialto,CA,USA,34.12934361,-117.4016303,0,,,Kokomo,40.5281775,-86.05899
GRB,MSP,1431,L70,Agua Dulce Airpark,Agua Dulce,CA,USA,34.50415889,-118.3128561,0,,,Okmulgee,35.66813889,-95.94869444
GRB,ORD,3634,L71,California City Municipal,California City,CA,USA,35.15125306,-118.0166667,0,,,Oshkosh,41.40097222,-102.3550278
GRB,SDF,1,L72,Trona,Trona,CA,USA,35.81245333,-117.3272783,0,,,Sandersville,32.96672222,-82.83816667
GRK,ATL,643,L75,Southland,Sulphur,LA,USA,30.13138889,-93.37611111,0,,,Old Town,44.9525,-68.67433333
GRK,DFW,2565,L83,Thibodaux Municipal,Thibodaux,LA,USA,29.74779194,-90.83289889,0,,,Olean,42.24006611,-78.371685
GRK,IAH,525,L84,Lost Hills-Kern County,Lost Hills,CA,USA,35.62357083,-119.6862383,0,,,Wolf Point,48.09451778,-105.5750536
GRR,ATL,1351,L92,Alamo Landing,Alamo,NV,USA,37.36246083,-115.1944622,0,,,Olympia,46.9705,-122.9022083
GRR,CLE,1147,LAA,Lamar Muni,Lamar,CO,USA,38.06969444,-102.6885,0,,,Nogales,31.41772222,-110.8478889
GRR,CVG,1387,LAF,Purdue University,Lafayette,IN,USA,40.41231694,-86.93689889,0,,,Olive Branch,34.97875,-89.78683333
GRR,DCA,307,LAL,Lakeland Linder Regional,Lakeland,FL,USA,27.98891667,-82.01855556,0,,,Olney-Noble,38.72182722,-88.17643278
GRR,DEN,346,LAM,Los Alamos,Los Alamos,NM,USA,35.87980194,-106.2694153,0,,,Oelwein,42.68084472,-91.97447833
GRR,DFW,795,LAN,Capital City,Lansing,MI,USA,42.7787,-84.58735806,3693,,,Nome,64.51220222,-165.4452458
GRR,DTW,2655,LAR,Laramie Regional,Laramie,WY,USA,41.31205,-105.6749864,0,,,Orange,38.24721639,-78.04561028
GRR,EWR,582,LAS,McCarran International,Las Vegas,NV,USA,36.08036111,-115.1523333,172876,,,Omak,48.46440222,-119.5180503
GRR,IAH,714,LAW,Lawton-Ft Sill Regional,Lawton,OK,USA,34.56771444,-98.41663667,2369,,,Ormond Beach,29.30113889,-81.11380556
GRR,LGA,363,LAX,Los Angeles International,Los Angeles,CA,USA,33.94253611,-118.4080744,215608,,,O Neill,42.46988889,-98.68805556
GRR,MCO,128,LBB,Lubbock International,Lubbock,TX,USA,33.66363889,-101.8227778,8249,,,Socorro,34.02247222,-106.9031389
GRR,MEM,362,LBE,Arnold Palmer Regional,Latrobe,PA,USA,40.27594,-79.40479722,0,,,Ontario,44.02052417,-117.013635
GRR,MKE,1244,LBF,North Platte Regional,North Platte,NE,USA,41.12621194,-100.6836542,0,,,Olney,33.35088056,-98.81916667
GRR,MKG,23,LBL,Liberal Municipal,Liberal,KS,USA,37.04420944,-100.9598611,0,,,Detroit - Grosse Ile,42.09860472,-83.16105861
GRR,MSP,1516,LBO,Floyd W Jones Lebanon,Lebanon,MO,USA,37.64718056,-92.65375778,0,,,Oskaloosa,41.22614944,-92.49388278
GRR,ORD,3696,LBT,Lumberton Municipal,Lumberton,NC,USA,34.60991667,-79.05944444,0,,,Toksook Bay,60.53337639,-165.1139636
GSO,ATL,2848,LBX,Brazoria County,Angleton,TX,USA,29.10863889,-95.46208056,0,,,Opelousas,30.55840556,-92.099375
GSO,BOS,132,LCG,Wayne Municipal,Wayne,NE,USA,42.24188889,-96.98141667,0,,,Thomaston,32.95458861,-84.26315222
GSO,CLE,148,LCH,Lake Charles Regional,Lake Charles,LA,USA,30.1260975,-93.22340361,1000,,,North Kingstown,41.5971525,-71.41215333
GSO,CLT,987,LCI,Laconia Municipal,Laconia,NH,USA,43.57272806,-71.41890028,0,,,Maquoketa,42.050075,-90.73880472
GSO,CVG,1097,LCK,Rickenbacker International,Columbus,OH,USA,39.81375917,-82.92786472,0,,,Boardman,45.814825,-119.8205006
GSO,DFW,1037,LCQ,Lake City Municipal,Lake City,FL,USA,30.18205556,-82.57686111,0,,,Orr,48.01592194,-92.85605139
GSO,DTW,1245,LDJ,Linden,Linden,NJ,USA,40.61744722,-74.24459417,0,,,Orange City,42.99026444,-96.06279667
GSO,EWR,1093,LDM,Mason County,Ludington,MI,USA,43.96253278,-86.40791528,0,,,Worcester,42.26733944,-71.87570944
GSO,IAD,208,LEB,Lebanon Municipal,Lebanon,NH,USA,43.62637222,-72.30426722,0,,,Port Lions,57.8853775,-152.8461011
GSO,IAH,1035,LEE,Leesburg Regional,Leesburg,FL,USA,28.82274417,-81.80900722,0,,,Eastsound,48.70816,-122.9137961
GSO,JAX,1,LEM,Lemmon Municipal,Lemmon,SD,USA,45.91869722,-102.1061778,0,,,Northway,62.96133361,-141.9291369
GSO,LGA,905,LEW,Auburn-Lewiston Municipal,Auburn-Lewiston,ME,USA,44.04847278,-70.2835075,0,,,Noorvik,66.82852667,-161.0277908
GSO,MCO,19,LEX,Blue Grass,Lexington,KY,USA,38.03697222,-84.60538889,10344,,,Oscoda,44.45260972,-83.38036389
GSO,MEM,1043,LFK,Lufkin-Angelina County,Lufkin,TX,USA,31.23401389,-94.75,0,,,Kosciusko,33.09025889,-89.54201722
GSO,MIA,520,LFT,Lafayette Regional,Lafayette,LA,USA,30.20527972,-91.987655,4879,,,Worthington,43.65506611,-95.57920917
GSO,MSP,365,LGA,LaGuardia,New York,NY,USA,40.77724306,-73.87260917,119135,,,North Bend,43.41713889,-124.2460278
GSO,ORD,870,LGB,Long Beach (Daugherty),Long Beach,CA,USA,33.81772222,-118.1516111,15443,,,Ottumwa,41.10659611,-92.44793972
GSO,ORF,2,LGC,LaGrange-Callaway,Lagrange,GA,USA,33.00884694,-85.07260556,0,,,Kotzebue,66.88467694,-162.5985497
GSO,RDU,3,LGD,La Grande/Union County,La Grande,OR,USA,45.29020944,-118.0071108,0,,,Norman,35.24556444,-97.47212861
GSP,ATL,2450,LGU,Logan-Cache,Logan,UT,USA,41.78773083,-111.8526822,0,,,North Vernon,39.04563667,-85.60533
GSP,CLE,510,LHD,Lake Hood SPB,Anchorage,AK,USA,61.18000361,-149.9719322,0,,,Boscobel,43.16063056,-90.67421833
GSP,CLT,1,LHM,Lincoln Regional,Lincoln,CA,USA,38.90916111,-121.3513361,0,,,Owatonna,44.12339722,-93.26061667
GSP,CVG,456,LHQ,Fairfield County,Lancaster,OH,USA,39.75564722,-82.65711,0,,,Owensboro,37.74011111,-87.16683333
GSP,DFW,1436,LHV,Wm T Piper Memorial,Lock Haven,PA,USA,41.13618028,-77.42053556,0,,,Norwood,42.19079694,-71.17310389
GSP,DTW,1238,LHX,La Junta Muni,La Junta,CO,USA,38.05134111,-103.5106908,0,,,Ottawa,38.53866667,-95.25297222
GSP,EWR,1040,LHZ,Franklin County,Louisburg,NC,USA,36.02334528,-78.33027139,0,,,Norridgewock,44.7155,-69.86647222
GSP,IAD,828,LIC,Limon Municipal,Limon,CO,USA,39.272765,-103.6663392,0,,,Knox,41.3301875,-86.66473194
GSP,IAH,950,LIH,Lihue,Lihue,HI,USA,21.97598306,-159.3389581,13184,,,Oxnard,34.20080083,-119.2072164
GSP,LGA,609,LIT,Adams,Little Rock,AR,USA,34.72939611,-92.22424556,15369,,,Ozona,30.73528028,-101.2029719
GSP,MCO,90,LJF,Litchfield Municipal,Litchfield,MN,USA,45.09712889,-94.50726833,0,,,Howell,42.62950694,-83.98417361
GSP,MEM,1089,LKP,Lake Placid,Lake Placid,NY,USA,44.26447361,-73.96186639,0,,,Ajo,32.45005694,-112.8673778
GSP,ORD,1159,LKR,Lancaster County,Lancaster,SC,USA,34.72291667,-80.85458333,0,,,Bisbee,31.36399028,-109.8831286
GST,JNU,85,LKU,Louisa County / Freeman,Louisa,VA,USA,38.00983333,-77.97013889,0,,,Coolidge,32.93594444,-111.4265278
GTF,BZN,1,LKV,Lake County,Lakeview,OR,USA,42.16111111,-120.3990703,0,,,Globe,33.35314722,-110.6673611
GTF,DEN,869,LLJ,Challis,Challis,ID,USA,44.52297806,-114.2175642,0,,,Holbrook,34.93891389,-110.1395656
GTF,MSP,196,LLQ,Monticello Municipal,Monticello,AR,USA,33.6385525,-91.75101833,0,,,Parker,34.15063889,-114.2712222
GTF,ORD,23,LLU,Lamar Municipal,Lamar,MO,USA,37.4894925,-94.31150444,0,,,Williams,35.30223222,-112.1940575
GTF,SLC,1051,LMS,Louisville-Winston County,Louisville,MS,USA,33.14620944,-89.06247917,0,,,Willcox,32.24540278,-109.8946319
GTR,ATL,964,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,511,,,Cottonwood,34.73002111,-112.0351569
GUC,ATL,2,LNA,Palm Beach County Park,Lantana,FL,USA,26.593,-80.08505556,0,,,Monongahela,40.20972222,-79.83144444
GUC,DEN,831,LNC,Lancaster,Lancaster,TX,USA,32.57919111,-96.71905111,0,,,Everett,47.90762861,-122.2815892
GUC,DFW,111,LND,Hunt,Lander,WY,USA,42.81523611,-108.7298392,0,,,Paducah,37.06083333,-88.77375
GUC,ORD,2,LNK,Lincoln Municipal,Lincoln,NE,USA,40.85097222,-96.75925,3037,,,Hanapepe,21.89686833,-159.6033217
GUC,SLC,13,LNL,Kings Land O' Lakes,Land O' Lakes,WI,USA,46.15387722,-89.21194417,0,,,Payson,34.25683639,-111.3392558
HDN,ATL,107,LNN,Lost Nation,Willoughby,OH,USA,41.68391667,-81.39030556,0,,,Palo Alto,37.46111944,-122.1150444
HDN,DEN,1314,LNP,Lonesome Pine,Wise,VA,USA,36.98743194,-82.53017361,0,,,Palmer,61.59474194,-149.0888242
HDN,DFW,127,LNS,Lancaster,Lancaster,PA,USA,40.12171528,-76.29609778,0,,,Pine Bluff,34.17498722,-91.93472028
HDN,EWR,15,LNY,Lanai,Lanai City,HI,USA,20.78561111,-156.9514181,0,,,Phillips,45.70895028,-90.40248472
HDN,IAH,112,LOL,Derby,Lovelock,NV,USA,40.066405,-118.5651664,0,,,St. George,56.57735278,-169.6637361
HDN,JFK,13,LOT,Lewis University,Chicago/Romeoville,IL,USA,41.60844444,-88.09094444,0,,,Porcupine Creek,67.23789833,-150.2860608
HDN,LGA,15,LOU,Bowman,Louisville,KY,USA,38.228,-85.66372222,0,,,Plant City,28.00021667,-82.16424167
HDN,MSP,112,LOZ,London-Corbin  Magee,London,KY,USA,37.08727778,-84.07677778,0,,,Port Clinton,41.51627778,-82.86869444
HDN,ORD,205,LPC,Lompoc,Lompoc,CA,USA,34.66561028,-120.4667883,0,,,Waupaca,44.33368778,-89.01549861
HDN,SLC,378,LPR,Lorain Co Regional,Lorain/Elyria,OH,USA,41.34427778,-82.17763889,0,,,Prairie Du Chien,43.01928889,-91.12374722
HHH,ATL,836,LQK,Pickens County,Pickens,SC,USA,34.80997222,-82.70288889,0,,,Pendleton,45.69505556,-118.8414444
HLN,DEN,412,LQR,Larned-Pawnee County,Larned,KS,USA,38.20809667,-99.08607306,0,,,Pella,41.40006667,-92.94588333
HLN,MSP,365,LRD,Laredo International,Laredo,TX,USA,27.54373861,-99.46154361,2115,,,Pelican,57.95517222,-136.2362733
HLN,SLC,1209,LRG,Lincoln Regional,Lincoln,ME,USA,45.36216083,-68.53474694,0,,,Penn Yan,42.63813556,-77.05306083
HNL,ANC,236,LRJ,Le Mars Municipal,Le Mars,IA,USA,42.77801778,-96.19368944,0,,,Pecos City,31.3823575,-103.5107017
HNL,ATL,637,LRU,Las Cruces International,Las Cruces,NM,USA,32.28941667,-106.9219722,0,,,Pleasanton,28.95419444,-98.51998917
HNL,DEN,366,LSB,Lordsburg Municipal,Lordsburg,NM,USA,32.33278083,-108.6909742,0,,,Panama City,30.21208333,-85.68280556
HNL,DFW,732,LSE,La Crosse Municipal,La Crosse,WI,USA,43.87937972,-91.25653778,2005,,,Page,36.92611111,-111.4483611
HNL,EWR,362,LSK,Lusk Muni,Lusk,WY,USA,42.75380806,-104.4045536,0,,,Punta Gorda,26.92019444,-81.99052778
HNL,IAH,702,LSN,Los Banos Municipal,Los Banos,CA,USA,37.06290556,-120.8692511,0,,,Port Graham,59.34825944,-151.8315389
HNL,ITO,7685,LUG,Ellington,Lewisburg,TN,USA,35.506975,-86.80388611,0,,,Paragould,36.06352944,-90.50986028
HNL,KOA,8745,LUK,Cincinnati Muni-Lunken,Cincinnati,OH,USA,39.10334417,-84.41861417,0,,,New Philadelphia,40.47091667,-81.41975
HNL,LAS,732,LUL,Hesler-Noble,Laurel,MS,USA,31.67255139,-89.17222417,0,,,Newport News,37.13189556,-76.4929875
HNL,LAX,4963,LUP,Kalaupapa,Kalaupapa,HI,USA,21.21104028,-156.9735972,0,,,Pahokee,26.78503861,-80.69335528
HNL,LIH,10769,LVJ,Clover,Houston,TX,USA,29.52130556,-95.24216667,0,,,Port Huron,42.91095778,-82.52886139
HNL,MSP,366,LVK,Livermore Municipal,Livermore,CA,USA,37.69339944,-121.8203519,0,,,Point Hope,68.34877417,-166.7993086
HNL,OAK,121,LVM,Mission,Livingston,MT,USA,45.69938889,-110.4483056,0,,,Philip,44.04862722,-101.5990603
HNL,OGG,12014,LVN,Airlake,Minneapolis,MN,USA,44.62785361,-93.22810806,0,,,Hattiesburg-Laurel,31.46714944,-89.33705778
HNL,ORD,641,LVS,Las Vegas Municipal,Las Vegas,NM,USA,35.65422222,-105.1423889,0,,,St. Petersburg,27.91076333,-82.68743944
HNL,PDX,732,LWB,Greenbrier Valley,Lewisburg,WV,USA,37.85830556,-80.39947222,185,,,Pocatello,42.91130556,-112.5958611
HNL,PHX,914,LWC,Lawrence Municipal,Lawrence,KS,USA,39.01115222,-95.21657694,0,,,Port Isabel,26.16621,-97.34588611
HNL,SAN,393,LWD,Lamoni Municipal,Lamoni,IA,USA,40.63333306,-93.90217028,0,,,Pine Mountain,32.84069444,-84.88244444
HNL,SEA,1643,LWL,Wells Municipal/Harriet,Wells,NV,USA,41.11853306,-114.9222661,0,,,Pierre,44.38267694,-100.285965
HNL,SFO,2359,LWM,Lawrence Municipal,Lawrence,MA,USA,42.71720944,-71.12343,0,,,Point Lay,69.732875,-163.0053417
HNL,SJC,366,LWS,Lewiston-Nez Perce County,Lewiston,ID,USA,46.37449806,-117.0153944,652,,,Pinckneyville-Duquoin,37.97788417,-89.36044889
HNL,SLC,366,LWT,Lewistown Muni,Lewistown,MT,USA,47.04913944,-109.4666006,0,,,Napaskiak,60.70369056,-161.7767367
HNL,SMF,366,LWV,Lawrenceville-Vincennes Municipal,Lawrenceville,IL,USA,38.76429639,-87.60549556,0,,,Parkersburg,39.34510333,-81.43920194
HNL,SNA,66,LXL,Little Falls - Morrison County,Little Falls,MN,USA,45.94943778,-94.34708472,0,,,Park Rapids,46.90062583,-95.07313278
HOU,ABQ,1023,LXN,Lexington (Jim Kelly),Lexington,NE,USA,40.791,-99.77727778,0,,,Park Falls,45.95502361,-90.42441806
HOU,ATL,3595,LXT,Lee's Summit Municipal,Lee's Summit,MO,USA,38.95975,-94.37158333,0,,,Plattsburgh,44.68751861,-73.52452306
HOU,AUS,2310,LXV,Lake County,Leadville,CO,USA,39.2202675,-106.3166906,0,,,Pellston,45.5709275,-84.796715
HOU,BHM,736,LXY,Mexia-Limestone County,Mexia,TX,USA,31.63983472,-96.51472222,0,,,Pell City,33.55883333,-86.24905556
HOU,BNA,1500,LYH,Lynchburg Municipal-Preston Glenn,Lynchburg,VA,USA,37.32668528,-79.20043056,625,,,Pembina,48.9425,-97.24083333
HOU,BTR,1,LYO,Lyons-Rice County Municipal,Lyons,KS,USA,38.34261472,-98.22709639,0,,,Palmdale,34.62938889,-118.0845528
HOU,BWI,1262,LZU,Gwinnett County,Lawrenceville,GA,USA,33.97807611,-83.96237722,0,,,Portsmouth,38.84047,-82.84731361
HOU,CRP,1932,M01,General Dewitt Spain,Memphis,TN,USA,35.20069278,-90.05397694,0,,,Pompano Beach,26.24713889,-80.11105556
HOU,DAL,9766,M02,Dickson Municipal,Dickson,TN,USA,36.12931722,-87.43007056,0,,,Plattsmouth,40.95025,-95.91788889
HOU,DEN,1063,M03,Dennis F Cantrell,Conway,AR,USA,35.08080778,-92.42496167,0,,,Pinedale,42.79549917,-109.8070944
HOU,DFW,2425,M04,Covington Municipal,Covington,TN,USA,35.583365,-89.58722167,0,,,Ponca City,36.73058417,-97.09976833
HOU,ELP,1032,M05,Caruthersville Memorial,Caruthersville,MO,USA,36.17506917,-89.67508,0,,,Pilot Point,57.58038056,-157.5674444
HOU,FLL,723,M08,William L. Whitehurst,Bolivar,TN,USA,35.21445944,-89.04336222,0,,,Pensacola,30.47330556,-87.18744444
HOU,HRL,2967,M09,Piedmont Municipal,Piedmont,MO,USA,37.12671694,-90.7128975,0,,,La Verne,34.09164833,-117.7817803
HOU,JAN,1341,M11,Copiah County,Crystal Springs,MS,USA,31.90293639,-90.36870222,0,,,Poplar Bluff,36.77394444,-90.32484722
HOU,JAX,366,M13,Poplarville-Pearl River County,Poplarville,MS,USA,30.78602056,-89.50450694,0,,,Poughkeepsie,41.62661111,-73.88411111
HOU,JFK,944,M15,Perry County,Linden,TN,USA,35.59590306,-87.87669361,0,,,Powell,44.86797222,-108.793
HOU,LAS,1460,M16,John Bell Williams,Raymond,MS,USA,32.30334111,-90.40848333,0,,,Pampa,35.61298806,-100.9962608
HOU,LAX,1416,M17,Bolivar Municipal,Bolivar,MO,USA,37.59693194,-93.34765,0,,,Prospect Creek,66.81288139,-150.6437925
HOU,LIT,365,M18,Hope Municipal,Hope,AR,USA,33.72008889,-93.65884556,0,,,Pago Pago,14.33102278,-170.7105258
HOU,MAF,676,M19,Newport Municipal,Newport,AR,USA,35.63771778,-91.17637556,0,,,La Porte,41.57276194,-86.73413139
HOU,MCO,1753,M21,Muhlenberg County,Greenville,KY,USA,37.22561111,-87.15752778,0,,,Presque Isle,46.68896,-68.04479972
HOU,MDW,2054,M22,Russellville Municipal,Russellville,AL,USA,34.44953972,-87.71030833,0,,,Pascagoula,30.46278111,-88.52922778
HOU,MSY,3726,M23,James H. Easom,Newton,MS,USA,32.31181111,-89.13589194,0,,,Pipestone,43.98330333,-96.30031083
HOU,OAK,713,M24,Dean Griffin Memorial,Wiggins,MS,USA,30.84324389,-89.15977333,0,,,Fajardo,18.339675,-65.62460583
HOU,OKC,1366,M25,Mayfield-Graves County,Mayfield,KY,USA,36.76911111,-88.58472222,0,,,Paso Robles,35.67288611,-120.6270558
HOU,PHL,659,M27,Waldron Municipal,Waldron,AR,USA,34.87509944,-94.10993056,0,,,Prescott,34.65447222,-112.4195833
HOU,PHX,1722,M29,Hassel,Clifton,TN,USA,35.38507528,-87.96752833,0,,,Philipsburg,40.88439139,-78.08734167
HOU,SAN,421,M30,Metropolis Municipal,Metropolis,IL,USA,37.18588722,-88.75061,0,,,Pasco,46.26468028,-119.1190292
HOU,SAT,2572,M32,Lake Village Municipal,Lake Village,AR,USA,33.3459775,-91.31569833,0,,,Ponce,18.00830278,-66.56301194
